time	 Pao	 Fip	 Fop	 stateP	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2
10.749000000000295	 15	 undefined	 undefined	 undefined	 0.10179311355367204	 14.493070294502719	 14.493070294502719	 0	 3.224653514725136	 0.4746534616436477	 0	 0.4746534616436477	 0.4746534616436477	 0	 0	 0
10.752000000000296	 15	 undefined	 undefined	 undefined	 0.1005764757457186	 14.499129150786318	 14.499129150786318	 0	 3.224956457539316	 0.47495640445782794	 0	 0.47495640445782794	 0.47495640445782794	 0	 0	 0
10.755000000000296	 15	 undefined	 undefined	 undefined	 0.0993743792707118	 14.505115591231856	 14.505115591231856	 0	 3.225255779561593	 0.4752557264801048	 0	 0.4752557264801048	 0.4752557264801048	 0	 0	 0
10.758000000000296	 15	 undefined	 undefined	 undefined	 0.09818665032970841	 14.511030481358056	 14.511030481358056	 0	 3.2255515240679027	 0.47555147098641476	 0	 0.47555147098641476	 0.47555147098641476	 0	 0	 0
10.761000000000296	 15	 undefined	 undefined	 undefined	 0.09701311720102268	 14.516874676338904	 14.516874676338904	 0	 3.2258437338169452	 0.47584368073545763	 0	 0.47584368073545763	 0.47584368073545763	 0	 0	 0
10.764000000000296	 15	 undefined	 undefined	 undefined	 0.09585361021539818	 14.522649021127314	 14.522649021127314	 0	 3.226132451056366	 0.47613239797487855	 0	 0.47613239797487855	 0.47613239797487855	 0	 0	 0
10.767000000000296	 15	 undefined	 undefined	 undefined	 0.09470796173147314	 14.528354350577263	 14.528354350577263	 0	 3.226417717528863	 0.47641766444737604	 0	 0.47641766444737604	 0.47641766444737604	 0	 0	 0
10.770000000000296	 15	 undefined	 undefined	 undefined	 0.09357600611154915	 14.533991489564482	 14.533991489564482	 0	 3.226699574478224	 0.47669952139673716	 0	 0.47669952139673716	 0.47669952139673716	 0	 0	 0
10.773000000000296	 15	 undefined	 undefined	 undefined	 0.09245757969764057	 14.53956125310575	 14.53956125310575	 0	 3.2269780626552875	 0.4769780095738006	 0	 0.4769780095738006	 0.4769780095738006	 0	 0	 0
10.776000000000296	 15	 undefined	 undefined	 undefined	 0.0913525207878095	 14.54506444647671	 14.54506444647671	 0	 3.2272532223238355	 0.47725316924234856	 0	 0.47725316924234856	 0.47725316924234856	 0	 0	 0
10.779000000000297	 15	 undefined	 undefined	 undefined	 0.09026066961279078	 14.550501865328302	 14.550501865328302	 0	 3.227525093266415	 0.47752504018492786	 0	 0.47752504018492786	 0.47752504018492786	 0	 0	 0
10.782000000000297	 15	 undefined	 undefined	 undefined	 0.0891818683128971	 14.555874295801773	 14.555874295801773	 0	 3.2277937147900886	 0.4777936617086017	 0	 0.4777936617086017	 0.4777936617086017	 0	 0	 0
10.785000000000297	 15	 undefined	 undefined	 undefined	 0.08811596091518226	 14.561182514642397	 14.561182514642397	 0	 3.22805912573212	 0.4780590726506328	 0	 0.4780590726506328	 0.4780590726506328	 0	 0	 0
10.788000000000297	 15	 undefined	 undefined	 undefined	 0.08706279331090094	 14.56642728931171	 14.56642728931171	 0	 3.2283213644655855	 0.47832131138409845	 0	 0.47832131138409845	 0.47832131138409845	 0	 0	 0
